timestamp,value,hour,minute,sqrt_value
2014-09-29 07:00:00,14157,07,00,118.9831920903
2014-09-29 07:30:00,16864,07,30,129.861464646
2014-09-29 08:00:00,17399,08,00,131.905269038
2014-09-29 08:30:00,16671,08,30,129.1162267107
2014-09-29 09:00:00,15478,09,00,124.41061048
2014-09-29 09:30:00,14677,09,30,121.1486689981
2014-09-29 10:00:00,14935,10,00,122.208837651
2014-09-29 10:30:00,15392,10,30,124.0644993542
2014-09-29 11:00:00,15147,11,00,123.0731489806
2014-09-29 11:30:00,16345,11,30,127.8475654833
2014-09-29 12:00:00,16382,12,00,127.9921872616
2014-09-29 12:30:00,15798,12,30,125.6900950751
2014-09-29 13:00:00,15584,13,00,124.8358922746
2014-09-29 13:30:00,16544,13,30,128.6234815265
2014-09-29 14:00:00,17377,14,00,131.8218494788
2014-09-29 14:30:00,18345,14,30,135.4437152473
2014-09-29 15:00:00,18004,15,00,134.1789849418
2014-09-29 15:30:00,16863,15,30,129.857614332
2014-09-29 16:00:00,15714,16,00,125.3554944947
2014-09-29 16:30:00,14743,16,30,121.420756051
2014-09-29 17:00:00,17579,17,00,132.5858212631
2014-09-29 17:30:00,21604,17,30,146.9829922134
2014-09-29 18:00:00,23120,18,00,152.05262247
2014-09-29 18:30:00,22717,18,30,150.7215976561
2014-09-29 19:00:00,22757,19,00,150.8542342793
2014-09-29 19:30:00,22311,19,30,149.3686714141
2014-09-29 20:00:00,21642,20,00,147.1122020772
2014-09-29 20:30:00,20568,20,30,143.415480336
2014-09-29 21:00:00,19969,21,00,141.3117121827
2014-09-29 21:30:00,19484,21,30,139.5850994913
2014-09-29 22:00:00,17993,22,00,134.1379886535
2014-09-29 22:30:00,17446,22,30,132.0833070452
2014-09-29 23:00:00,13722,23,00,117.1409407509
2014-09-29 23:30:00,11549,23,30,107.4662737793
2014-09-30 00:00:00,9459,00,00,97.2573904647
2014-09-30 00:30:00,6800,00,30,82.4621125124
2014-09-30 01:00:00,5323,01,00,72.9588925355
2014-09-30 01:30:00,3976,01,30,63.0555310817
2014-09-30 02:00:00,3279,02,00,57.2625532089
2014-09-30 02:30:00,2617,02,30,51.1566222497
2014-09-30 03:00:00,2010,03,00,44.8330235429
2014-09-30 03:30:00,1853,03,30,43.0464865001
2014-09-30 04:00:00,2150,04,00,46.3680924775
2014-09-30 04:30:00,2019,04,30,44.9332838773
2014-09-30 05:00:00,2414,05,00,49.1324739862
2014-09-30 05:30:00,4193,05,30,64.7533782902
2014-09-30 06:00:00,6473,06,00,80.454956342
2014-09-30 06:30:00,11500,06,30,107.2380529476
2014-09-30 07:00:00,14892,07,00,122.0327824808
2014-09-30 07:30:00,19148,07,30,138.3762985486
2014-09-30 08:00:00,19942,08,00,141.2161463856
2014-09-30 08:30:00,19874,08,30,140.9751751196
2014-09-30 09:00:00,18453,09,00,135.8418197758
2014-09-30 09:30:00,18316,09,30,135.3366173657
2014-09-30 10:00:00,16768,10,00,129.4913124499
2014-09-30 10:30:00,16430,10,30,128.1795615533
2014-09-30 11:00:00,16035,11,00,126.629380477
2014-09-30 11:30:00,17493,11,30,132.2611053938
2014-09-30 12:00:00,17298,12,00,131.5218613007
2014-09-30 12:30:00,16790,12,30,129.5762323885
2014-09-30 13:00:00,15966,13,00,126.3566381319
2014-09-30 13:30:00,17428,13,30,132.0151506457
2014-09-30 14:00:00,18268,14,00,135.159165431
2014-09-30 14:30:00,18462,14,30,135.8749425023
2014-09-30 15:00:00,18361,15,00,135.5027674994
2014-09-30 15:30:00,16495,15,30,128.4328618384
2014-09-30 16:00:00,14614,16,00,120.8883782669
2014-09-30 16:30:00,14124,16,30,118.844436134
2014-09-30 17:00:00,17230,17,00,131.2630945849
2014-09-30 17:30:00,20123,17,30,141.8555603422
2014-09-30 18:00:00,22947,18,00,151.4826722764
2014-09-30 18:30:00,23715,18,30,153.9967532125
2014-09-30 19:00:00,24428,19,00,156.2945936365
2014-09-30 19:30:00,24482,19,30,156.4672489692
2014-09-30 20:00:00,24208,20,00,155.5892027102
2014-09-30 20:30:00,23513,20,30,153.3394926299
2014-09-30 21:00:00,24049,21,00,155.0774000298
2014-09-30 21:30:00,23634,21,30,153.7335357038
2014-09-30 22:00:00,22175,22,00,148.9127261184
2014-09-30 22:30:00,20697,22,30,143.8645196009
2014-09-30 23:00:00,17890,23,00,133.753504627
2014-09-30 23:30:00,15516,23,30,124.5632369522
2014-10-01 00:00:00,12751,00,00,112.920325894
2014-10-01 00:30:00,8767,00,30,93.6322593981
2014-10-01 01:00:00,7005,01,00,83.6958780347
2014-10-01 01:30:00,5257,01,30,72.5051722293
2014-10-01 02:00:00,4189,02,00,64.7224845011
2014-10-01 02:30:00,3236,02,30,56.8858506133
2014-10-01 03:00:00,2817,03,00,53.0754180389
2014-10-01 03:30:00,2527,03,30,50.2692749102
2014-10-01 04:00:00,2406,04,00,49.0509938737
2014-10-01 04:30:00,1961,04,30,44.283179651
2014-10-01 05:00:00,2478,05,00,49.7795138586
2014-10-01 05:30:00,4483,05,30,66.9552089086
2014-10-01 06:00:00,7002,06,00,83.6779540859
2014-10-01 06:30:00,11917,06,30,109.1650127101
2014-10-01 07:00:00,15929,07,00,126.2101422232
2014-10-01 07:30:00,20327,07,30,142.5727884275
2014-10-01 08:00:00,20974,08,00,144.8240311551
2014-10-01 08:30:00,20999,08,30,144.910317093
2014-10-01 09:00:00,19639,09,00,140.1392164956
2014-10-01 09:30:00,19221,09,30,138.6398211193
2014-10-01 10:00:00,17308,10,00,131.5598723016
2014-10-01 10:30:00,17140,10,30,130.9198227924
2014-10-01 11:00:00,16773,11,00,129.5106173254
2014-10-01 11:30:00,19397,11,30,139.2731129831
2014-10-01 12:00:00,18697,12,00,136.7369737854
2014-10-01 12:30:00,18042,12,30,134.3205122087
2014-10-01 13:00:00,17332,13,00,131.6510539267
2014-10-01 13:30:00,17585,13,30,132.6084461865
2014-10-01 14:00:00,18263,14,00,135.1406674543
2014-10-01 14:30:00,18842,14,30,137.266164804
2014-10-01 15:00:00,18583,15,00,136.3194776985
2014-10-01 15:30:00,17301,15,30,131.5332657543
2014-10-01 16:00:00,15060,16,00,122.7191916531
2014-10-01 16:30:00,14201,16,30,119.1679487111
2014-10-01 17:00:00,16655,17,00,129.0542521578
2014-10-01 17:30:00,19964,17,30,141.2940196894
2014-10-01 18:00:00,22960,18,00,151.525575399
2014-10-01 18:30:00,23759,18,30,154.1395471643
2014-10-01 19:00:00,25024,19,00,158.1897594663
2014-10-01 19:30:00,25414,19,30,159.4176903609
2014-10-01 20:00:00,24917,20,00,157.8511957509
2014-10-01 20:30:00,24348,20,30,156.0384567983
2014-10-01 21:00:00,24248,21,00,155.7176932786
2014-10-01 21:30:00,24669,21,30,157.0636813525
2014-10-01 22:00:00,23132,22,00,152.0920773742
2014-10-01 22:30:00,22753,22,30,150.8409758653
2014-10-01 23:00:00,20371,23,00,142.7270121596
2014-10-01 23:30:00,17313,23,30,131.5788736842
2014-10-02 00:00:00,13534,00,00,116.3357210834
2014-10-02 00:30:00,10485,00,30,102.3962889953
2014-10-02 01:00:00,7944,01,00,89.1291198206
2014-10-02 01:30:00,6030,01,30,77.6530746333
2014-10-02 02:00:00,4867,02,00,69.7638875064
2014-10-02 02:30:00,3812,02,30,61.7413961617
2014-10-02 03:00:00,3251,03,00,57.0175411606
2014-10-02 03:30:00,2738,03,30,52.3259018078
2014-10-02 04:00:00,2755,04,00,52.488093888
2014-10-02 04:30:00,2221,04,30,47.1274866718
2014-10-02 05:00:00,2363,05,00,48.6106984109
2014-10-02 05:30:00,4351,05,30,65.9621103362
2014-10-02 06:00:00,6835,06,00,82.6740588093
2014-10-02 06:30:00,11982,06,30,109.4623222849
2014-10-02 07:00:00,15844,07,00,125.8729518205
2014-10-02 07:30:00,19853,07,30,140.9006742354
2014-10-02 08:00:00,20187,08,00,142.0809628346
2014-10-02 08:30:00,20480,08,30,143.10835056
2014-10-02 09:00:00,19531,09,00,139.7533541637
2014-10-02 09:30:00,18873,09,30,137.3790377023
2014-10-02 10:00:00,17534,10,00,132.4160111165
2014-10-02 10:30:00,17803,10,30,133.4278831429
2014-10-02 11:00:00,16994,11,00,130.3610371238
2014-10-02 11:30:00,18149,11,30,134.7182244539
2014-10-02 12:00:00,18251,12,00,135.0962619764
2014-10-02 12:30:00,17723,12,30,133.1277581874
2014-10-02 13:00:00,17104,13,00,130.7822617942
2014-10-02 13:30:00,18124,13,30,134.6254062204
2014-10-02 14:00:00,18680,14,00,136.6747965062
2014-10-02 14:30:00,19364,14,30,139.1545902944
2014-10-02 15:00:00,19044,15,00,138
2014-10-02 15:30:00,16883,15,30,129.9345989335
2014-10-02 16:00:00,14389,16,00,119.9541579104
2014-10-02 16:30:00,13866,16,30,117.7539808244
2014-10-02 17:00:00,17005,17,00,130.4032208191
2014-10-02 17:30:00,20674,17,30,143.7845610627
2014-10-02 18:00:00,22678,18,00,150.5921644708
2014-10-02 18:30:00,23225,18,30,152.3975065413
2014-10-02 19:00:00,25012,19,00,158.1518257878
2014-10-02 19:30:00,25574,19,30,159.9187293596
2014-10-02 20:00:00,25301,20,00,159.0628806479
2014-10-02 20:30:00,25391,20,30,159.3455364922
2014-10-02 21:00:00,25520,21,00,159.7498043817
2014-10-02 21:30:00,25582,21,30,159.9437401088
2014-10-02 22:00:00,24848,22,00,157.6324839619
2014-10-02 22:30:00,24100,22,30,155.2417469626
2014-10-02 23:00:00,23336,23,00,152.7612516314
2014-10-02 23:30:00,21549,23,30,146.795776506
2014-10-03 00:00:00,18003,00,00,134.1752585241
2014-10-03 00:30:00,15266,00,30,123.5556554756
2014-10-03 01:00:00,12130,01,00,110.1362792181
2014-10-03 01:30:00,9847,01,30,99.2320512738
2014-10-03 02:00:00,8022,02,00,89.5656184035
2014-10-03 02:30:00,6508,02,30,80.6721761204
2014-10-03 03:00:00,5309,03,00,72.8628849278
2014-10-03 03:30:00,4339,03,30,65.8710862215
2014-10-03 04:00:00,4202,04,00,64.8228354826
2014-10-03 04:30:00,3358,04,30,57.9482527778
2014-10-03 05:00:00,3083,05,00,55.5247692476
2014-10-03 05:30:00,4391,05,30,66.2646210281
2014-10-03 06:00:00,6769,06,00,82.2739326883
2014-10-03 06:30:00,11309,06,30,106.3437821408
2014-10-03 07:00:00,14866,07,00,121.9262071911
2014-10-03 07:30:00,18942,07,30,137.6299386035
2014-10-03 08:00:00,19693,08,00,140.3317497931
2014-10-03 08:30:00,19776,08,30,140.62716665
2014-10-03 09:00:00,19309,09,00,138.9568278279
2014-10-03 09:30:00,18801,09,30,137.1167385843
2014-10-03 10:00:00,17108,10,00,130.7975534939
2014-10-03 10:30:00,16952,10,30,130.1998463901
2014-10-03 11:00:00,17108,11,00,130.7975534939
2014-10-03 11:30:00,17927,11,30,133.8917473185
2014-10-03 12:00:00,18426,12,00,135.7424031023
2014-10-03 12:30:00,17340,12,30,131.6814337711
2014-10-03 13:00:00,17150,13,00,130.9580085371
2014-10-03 13:30:00,17581,13,30,132.5933633332
2014-10-03 14:00:00,18924,14,00,137.5645303121
2014-10-03 14:30:00,19602,14,30,140.0071426749
2014-10-03 15:00:00,18893,15,00,137.4518097371
2014-10-03 15:30:00,16691,15,30,129.1936530949
2014-10-03 16:00:00,15332,16,00,123.8224535373
2014-10-03 16:30:00,14661,16,30,121.0826164237
2014-10-03 17:00:00,18110,17,00,134.5734000462
2014-10-03 17:30:00,22624,17,30,150.4127654157
2014-10-03 18:00:00,25209,18,00,158.7734234688
2014-10-03 18:30:00,24975,18,30,158.0348062928
2014-10-03 19:00:00,26477,19,00,162.7175466875
2014-10-03 19:30:00,27165,19,30,164.8180815323
2014-10-03 20:00:00,25960,20,00,161.121072489
2014-10-03 20:30:00,25435,20,30,159.4835414706
2014-10-03 21:00:00,24847,21,00,157.6293119949
2014-10-03 21:30:00,25174,21,30,158.6631652275
2014-10-03 22:00:00,25419,22,00,159.4333716635
2014-10-03 22:30:00,25904,22,30,160.9471963098
2014-10-03 23:00:00,24543,23,00,156.6620566698
2014-10-03 23:30:00,24513,23,30,156.5662798945
2014-10-04 00:00:00,23316,00,00,152.695775973
2014-10-04 00:30:00,22311,00,30,149.3686714141
2014-10-04 01:00:00,20470,01,00,143.0734077318
2014-10-04 01:30:00,18629,01,30,136.4880947189
2014-10-04 02:00:00,17120,02,00,130.8434178704
2014-10-04 02:30:00,15544,02,30,124.6755790041
2014-10-04 03:00:00,14012,03,00,118.3722940557
2014-10-04 03:30:00,11425,03,30,106.8877916322
2014-10-04 04:00:00,9541,04,00,97.6780425684
2014-10-04 04:30:00,5912,04,30,76.889531147
2014-10-04 05:00:00,3832,05,00,61.9031501622
2014-10-04 05:30:00,3230,05,30,56.8330889535
2014-10-04 06:00:00,3425,06,00,58.5234995536
2014-10-04 06:30:00,4159,06,30,64.4903093495
2014-10-04 07:00:00,4720,07,00,68.7022561493
2014-10-04 07:30:00,5848,07,30,76.4722171772
2014-10-04 08:00:00,6901,08,00,83.0722577038
2014-10-04 08:30:00,9611,08,30,98.0357077804
2014-10-04 09:00:00,11626,09,00,107.8239305535
2014-10-04 09:30:00,14814,09,30,121.7127766506
2014-10-04 10:00:00,16839,10,00,129.7651725233
2014-10-04 10:30:00,18245,10,30,135.0740537631
2014-10-04 11:00:00,18230,11,00,135.0185172486
2014-10-04 11:30:00,18322,11,30,135.3587825004
2014-10-04 12:00:00,18541,12,00,136.1653406708
2014-10-04 12:30:00,18062,12,30,134.394940381
2014-10-04 13:00:00,18008,13,00,134.1938895777
2014-10-04 13:30:00,18784,13,30,137.0547335921
2014-10-04 14:00:00,17708,14,00,133.0714094011
2014-10-04 14:30:00,17998,14,30,134.156624883
2014-10-04 15:00:00,18033,15,00,134.2870060728
2014-10-04 15:30:00,17851,15,30,133.6076345124
2014-10-04 16:00:00,17046,16,00,130.5603308819
2014-10-04 16:30:00,17241,16,30,131.304988481
2014-10-04 17:00:00,19295,17,00,138.9064433351
2014-10-04 17:30:00,21740,17,30,147.4449049645
2014-10-04 18:00:00,22729,18,00,150.7614008956
2014-10-04 18:30:00,23854,18,30,154.44740205
2014-10-04 19:00:00,25857,19,00,160.8011193991
2014-10-04 19:30:00,26490,19,30,162.757488307
2014-10-04 20:00:00,24115,20,00,155.2900511945
2014-10-04 20:30:00,23384,20,30,152.9182788289
2014-10-04 21:00:00,23515,21,00,153.3460139684
2014-10-04 21:30:00,24476,21,30,156.4480744528
2014-10-04 22:00:00,24455,22,00,156.3809451308
2014-10-04 22:30:00,25474,22,30,159.6057643069
2014-10-04 23:00:00,25811,23,00,160.6580218974
2014-10-04 23:30:00,25847,23,30,160.7700220812
2014-10-05 00:00:00,25224,00,00,158.8206535687
2014-10-05 00:30:00,23248,00,30,152.4729484204
2014-10-05 01:00:00,22772,01,00,150.9039429571
2014-10-05 01:30:00,20671,01,30,143.7741284098
2014-10-05 02:00:00,19208,02,00,138.5929291126
2014-10-05 02:30:00,17300,02,30,131.5294643797
2014-10-05 03:00:00,15260,03,00,123.5313725335
2014-10-05 03:30:00,12970,03,30,113.8859078201
2014-10-05 04:00:00,11168,04,00,105.678758509
2014-10-05 04:30:00,6678,04,30,81.7190308313
2014-10-05 05:00:00,4321,05,00,65.7343137182
2014-10-05 05:30:00,3259,05,30,57.0876519048
2014-10-05 06:00:00,3277,06,00,57.2450871254
2014-10-05 06:30:00,4072,06,30,63.8122245342
2014-10-05 07:00:00,4566,07,00,67.5721836261
2014-10-05 07:30:00,5973,07,30,77.2851861614
2014-10-05 08:00:00,7209,08,00,84.9058301885
2014-10-05 08:30:00,8999,08,30,94.8630591959
2014-10-05 09:00:00,10669,09,00,103.2908514826
2014-10-05 09:30:00,12678,09,30,112.5966251715
2014-10-05 10:00:00,14511,10,00,120.4616121426
2014-10-05 10:30:00,16953,10,30,130.2036865838
2014-10-05 11:00:00,17817,11,00,133.4803356304
2014-10-05 11:30:00,18894,11,30,137.4554473275
2014-10-05 12:00:00,18505,12,00,136.0330842112
2014-10-05 12:30:00,19227,12,30,138.6614582355
2014-10-05 13:00:00,18361,13,00,135.5027674994
2014-10-05 13:30:00,18014,13,30,134.2162434283
2014-10-05 14:00:00,17486,14,00,132.2346399398
2014-10-05 14:30:00,17816,14,30,133.4765897077
2014-10-05 15:00:00,17364,15,00,131.7725312802
2014-10-05 15:30:00,16871,15,30,129.888413648
2014-10-05 16:00:00,15497,16,00,124.4869471069
2014-10-05 16:30:00,15185,16,30,123.2274320109
2014-10-05 17:00:00,16114,17,00,126.9409311452
2014-10-05 17:30:00,18312,17,30,135.3218385923
2014-10-05 18:00:00,19793,18,00,140.687597179
2014-10-05 18:30:00,19706,18,30,140.378060964
2014-10-05 19:00:00,20198,19,00,142.1196678859
2014-10-05 19:30:00,19790,19,30,140.6769348543
2014-10-05 20:00:00,18192,20,00,134.8777224007
2014-10-05 20:30:00,17701,20,30,133.0451051336
2014-10-05 21:00:00,16484,21,00,128.3900307656
2014-10-05 21:30:00,16626,21,30,128.9418473576
2014-10-05 22:00:00,14889,22,00,122.0204900826
2014-10-05 22:30:00,14114,22,30,118.802356879
2014-10-05 23:00:00,11870,23,00,108.9495295997
2014-10-05 23:30:00,10041,23,30,100.2047903047
2014-10-06 00:00:00,7997,00,00,89.4259470176
2014-10-06 00:30:00,5689,00,30,75.4254598925
2014-10-06 01:00:00,4351,01,00,65.9621103362
2014-10-06 01:30:00,3348,01,30,57.861904566
2014-10-06 02:00:00,2809,02,00,53
2014-10-06 02:30:00,2193,02,30,46.8294778959
2014-10-06 03:00:00,1752,03,00,41.8568990729
2014-10-06 03:30:00,1731,03,30,41.6052881254
2014-10-06 04:00:00,1994,04,00,44.6542271235
2014-10-06 04:30:00,2178,04,30,46.6690475583
2014-10-06 05:00:00,2787,05,00,52.7920448553
2014-10-06 05:30:00,4578,05,30,67.6609192961
2014-10-06 06:00:00,6816,06,00,82.5590697622
2014-10-06 06:30:00,11243,06,30,106.0330137269
2014-10-06 07:00:00,14265,07,00,119.4361754244
2014-10-06 07:30:00,17395,07,30,131.8901057699
2014-10-06 08:00:00,18327,08,00,135.3772506738
2014-10-06 08:30:00,17729,08,30,133.1502910248
2014-10-06 09:00:00,17870,09,00,133.6787193236
2014-10-06 09:30:00,16982,09,30,130.3150029736
2014-10-06 10:00:00,15335,10,00,123.8345670643
2014-10-06 10:30:00,15998,10,30,126.4832004655
2014-10-06 11:00:00,15414,11,00,124.1531312533
2014-10-06 11:30:00,16233,11,30,127.4087909055
2014-10-06 12:00:00,16499,12,00,128.448433233
2014-10-06 12:30:00,16380,12,30,127.9843740462
2014-10-06 13:00:00,15414,13,00,124.1531312533
2014-10-06 13:30:00,16720,13,30,129.305839002
2014-10-06 14:00:00,17137,14,00,130.908364897
2014-10-06 14:30:00,18046,14,30,134.3354011421
2014-10-06 15:00:00,18110,15,00,134.5734000462
2014-10-06 15:30:00,17087,15,30,130.7172521131
2014-10-06 16:00:00,15794,16,00,125.674181915
2014-10-06 16:30:00,15965,16,30,126.3526810163
2014-10-06 17:00:00,18732,17,00,136.8648968874
2014-10-06 17:30:00,21107,17,30,145.282483459
2014-10-06 18:00:00,23450,18,00,153.1339283111
2014-10-06 18:30:00,24200,18,30,155.563491861
2014-10-06 19:00:00,24518,19,00,156.5822467587
2014-10-06 19:30:00,23704,19,30,153.9610340313
2014-10-06 20:00:00,22112,20,00,148.7010423635
2014-10-06 20:30:00,20986,20,30,144.8654548193
2014-10-06 21:00:00,21032,21,00,145.0241359223
2014-10-06 21:30:00,19963,21,30,141.2904809249
2014-10-06 22:00:00,18986,22,00,137.7896948251
2014-10-06 22:30:00,17125,22,30,130.862523283
2014-10-06 23:00:00,15528,23,00,124.6113959476
2014-10-06 23:30:00,11610,23,30,107.7497099764
2014-10-07 00:00:00,9469,00,00,97.3087868592
2014-10-07 00:30:00,6605,00,30,81.2711510931
2014-10-07 01:00:00,5283,01,00,72.6842486375
2014-10-07 01:30:00,4152,01,30,64.4360147743
2014-10-07 02:00:00,3319,02,00,57.6107628833
2014-10-07 02:30:00,2432,02,30,49.3153120238
2014-10-07 03:00:00,1968,03,00,44.3621460256
2014-10-07 03:30:00,1769,03,30,42.0594816896
2014-10-07 04:00:00,2018,04,00,44.9221548904
2014-10-07 04:30:00,1933,04,30,43.965895874
2014-10-07 05:00:00,2240,05,00,47.3286382648
2014-10-07 05:30:00,4305,05,30,65.6124988093
2014-10-07 06:00:00,6719,06,00,81.9695065253
2014-10-07 06:30:00,11392,06,30,106.733312513
2014-10-07 07:00:00,14960,07,00,122.3110788114
2014-10-07 07:30:00,18975,07,30,137.7497731396
2014-10-07 08:00:00,19602,08,00,140.0071426749
2014-10-07 08:30:00,19572,08,30,139.8999642602
2014-10-07 09:00:00,18772,09,00,137.0109484676
2014-10-07 09:30:00,17757,09,30,133.2553938871
2014-10-07 10:00:00,16706,10,00,129.2516924454
2014-10-07 10:30:00,16601,10,30,128.8448679614
2014-10-07 11:00:00,15673,11,00,125.1918527701
2014-10-07 11:30:00,16929,11,30,130.1114906532
2014-10-07 12:00:00,17435,12,00,132.0416600926
2014-10-07 12:30:00,16953,12,30,130.2036865838
2014-10-07 13:00:00,16417,13,00,128.1288414058
2014-10-07 13:30:00,17022,13,30,130.4683869755
2014-10-07 14:00:00,17540,14,00,132.4386650491
2014-10-07 14:30:00,18417,14,30,135.7092480268
2014-10-07 15:00:00,18698,15,00,136.740630392
2014-10-07 15:30:00,16193,15,30,127.2517190454
2014-10-07 16:00:00,14544,16,00,120.5985074535
2014-10-07 16:30:00,13864,16,30,117.7454882363
2014-10-07 17:00:00,17041,17,00,130.5411812418
2014-10-07 17:30:00,20434,17,30,142.947542826
2014-10-07 18:00:00,23029,18,00,151.7530889307
2014-10-07 18:30:00,23711,18,30,153.983765378
2014-10-07 19:00:00,24817,19,00,157.5341232876
2014-10-07 19:30:00,24933,19,30,157.90186826
2014-10-07 20:00:00,24002,20,00,154.9257886861
2014-10-07 20:30:00,23651,20,30,153.7888162384
2014-10-07 21:00:00,23764,21,00,154.1557653803
2014-10-07 21:30:00,23224,21,30,152.3942256124
2014-10-07 22:00:00,22020,22,00,148.3913744124
2014-10-07 22:30:00,22214,22,30,149.0436177768
2014-10-07 23:00:00,21446,23,00,146.4445287472
2014-10-07 23:30:00,15974,23,30,126.3882905969
2014-10-08 00:00:00,12484,00,00,111.7318217877
2014-10-08 00:30:00,9130,00,30,95.5510334847
2014-10-08 01:00:00,6693,01,00,81.8107572389
2014-10-08 01:30:00,5333,01,30,73.027392121
2014-10-08 02:00:00,3820,02,00,61.8061485614
2014-10-08 02:30:00,3065,02,30,55.3624421427
2014-10-08 03:00:00,2511,03,00,50.1098792655
2014-10-08 03:30:00,2299,03,30,47.9478883789
2014-10-08 04:00:00,2318,04,00,48.1456124688
2014-10-08 04:30:00,2125,04,30,46.0977222865
2014-10-08 05:00:00,2484,05,00,49.8397431775
2014-10-08 05:30:00,4358,05,30,66.0151497764
2014-10-08 06:00:00,6790,06,00,82.4014562978
2014-10-08 06:30:00,11660,06,30,107.9814798935
2014-10-08 07:00:00,15780,07,00,125.6184699795
2014-10-08 07:30:00,19516,07,30,139.6996778808
2014-10-08 08:00:00,20307,08,00,142.5026315546
2014-10-08 08:30:00,19954,08,30,141.2586280551
2014-10-08 09:00:00,18254,09,00,135.1073647141
2014-10-08 09:30:00,18010,09,30,134.201341275
2014-10-08 10:00:00,17206,10,00,131.171643277
2014-10-08 10:30:00,17213,10,30,131.19832316
2014-10-08 11:00:00,16691,11,00,129.1936530949
2014-10-08 11:30:00,18259,11,30,135.1258672498
2014-10-08 12:00:00,18151,12,00,134.7256471501
2014-10-08 12:30:00,17555,12,30,132.4952829349
2014-10-08 13:00:00,16944,13,00,130.1691207622
2014-10-08 13:30:00,17728,13,30,133.1465358167
2014-10-08 14:00:00,18074,14,00,134.439577506
2014-10-08 14:30:00,18993,14,30,137.815093513
2014-10-08 15:00:00,18695,15,00,136.729660279
2014-10-08 15:30:00,17191,15,30,131.114453818
2014-10-08 16:00:00,15023,16,00,122.5683482796
2014-10-08 16:30:00,14164,16,30,119.0126043745
2014-10-08 17:00:00,17004,17,00,130.3993865016
2014-10-08 17:30:00,20361,17,30,142.6919759482
2014-10-08 18:00:00,23633,18,00,153.7302832886
2014-10-08 18:30:00,24661,18,30,157.0382119104
2014-10-08 19:00:00,25754,19,00,160.4805284139
2014-10-08 19:30:00,25671,19,30,160.2217213739
2014-10-08 20:00:00,25156,20,00,158.6064311433
2014-10-08 20:30:00,24961,20,30,157.9905060439
2014-10-08 21:00:00,24938,21,00,157.9177000846
2014-10-08 21:30:00,24851,21,30,157.6419994798
2014-10-08 22:00:00,24683,22,00,157.108242941
2014-10-08 22:30:00,23411,22,30,153.0065358081
2014-10-08 23:00:00,20599,23,00,143.5235172367
2014-10-08 23:30:00,17147,23,30,130.9465539829
2014-10-09 00:00:00,13602,00,00,116.6276125109
2014-10-09 00:30:00,10452,00,30,102.2350233531
2014-10-09 01:00:00,7836,01,00,88.5211839053
2014-10-09 01:30:00,6040,01,30,77.7174369109
2014-10-09 02:00:00,4981,02,00,70.5761999544
2014-10-09 02:30:00,3613,02,30,60.1082357086
2014-10-09 03:00:00,2923,03,00,54.0647759637
2014-10-09 03:30:00,2632,03,30,51.3030213535
2014-10-09 04:00:00,2912,04,00,53.9629502529
2014-10-09 04:30:00,2577,04,30,50.764160586
2014-10-09 05:00:00,2921,05,00,54.0462764675
2014-10-09 05:30:00,4679,05,30,68.4032162987
2014-10-09 06:00:00,6693,06,00,81.8107572389
2014-10-09 06:30:00,12140,06,30,110.1816681667
2014-10-09 07:00:00,15534,07,00,124.635468467
2014-10-09 07:30:00,19974,07,30,141.3294024611
2014-10-09 08:00:00,20533,08,00,143.2934052914
2014-10-09 08:30:00,19988,08,30,141.3789234646
2014-10-09 09:00:00,19239,09,00,138.7047223421
2014-10-09 09:30:00,18788,09,30,137.0693255254
2014-10-09 10:00:00,17934,10,00,133.917885288
2014-10-09 10:30:00,18048,10,30,134.34284499
2014-10-09 11:00:00,17415,11,00,131.9659046875
2014-10-09 11:30:00,18292,11,30,135.2479205016
2014-10-09 12:00:00,18506,12,00,136.0367597379
2014-10-09 12:30:00,18180,12,30,134.8332303255
2014-10-09 13:00:00,17401,13,00,131.9128500185
2014-10-09 13:30:00,18973,13,30,137.7425134082
2014-10-09 14:00:00,19361,14,00,139.1438104983
2014-10-09 14:30:00,19722,14,30,140.4350383629
2014-10-09 15:00:00,19572,15,00,139.8999642602
2014-10-09 15:30:00,17500,15,30,132.2875655532
2014-10-09 16:00:00,15213,16,00,123.3409907533
2014-10-09 16:30:00,14457,16,30,120.237265438
2014-10-09 17:00:00,17736,17,00,133.1765745167
2014-10-09 17:30:00,21319,17,30,146.0102736111
2014-10-09 18:00:00,23270,18,00,152.5450753056
2014-10-09 18:30:00,24892,18,30,157.7719873742
2014-10-09 19:00:00,26555,19,00,162.957049556
2014-10-09 19:30:00,26743,19,30,163.5328713134
2014-10-09 20:00:00,26376,20,00,162.4068964053
2014-10-09 20:30:00,26311,20,30,162.2066583097
2014-10-09 21:00:00,26179,21,00,161.7992583419
2014-10-09 21:30:00,26774,21,30,163.6276260293
2014-10-09 22:00:00,26449,22,00,162.6314852665
2014-10-09 22:30:00,25459,22,30,159.5587666034
2014-10-09 23:00:00,23927,23,00,154.6835479293
2014-10-09 23:30:00,21851,23,30,147.8208375027
2014-10-10 00:00:00,18756,00,00,136.9525465262
2014-10-10 00:30:00,14990,00,30,122.4336555037
2014-10-10 01:00:00,13865,01,00,117.7497346069
2014-10-10 01:30:00,10263,01,30,101.3064657364
2014-10-10 02:00:00,7873,02,00,88.7299273075
2014-10-10 02:30:00,6480,02,30,80.49844719
